video_id,留言者,留言,留言時間,clean_content,label
hnu_9uZP7JU,Sean Tu,我現在30幾歲了從國中信樂團剛出道的時候就很喜歡聽他唱，到後來他單飛到現在已經10多年了，信超棒的～自然認真又好笑，期待常常發信上玩很大,8 小時前,我現在30幾歲了從國中信樂團剛出道的時候就很喜歡聽他唱 到後來他單飛到現在已經10多年了 信超棒的 自然認真又好笑 期待常常發信上玩很大,1.0
hnu_9uZP7JU,Milk Sung,風田唱歌  很~可~以~ㄝ,1 天前,風田唱歌  很 可 以,1.0
hnu_9uZP7JU,CC tseng,輸了最後坐那個心臟不好會出事啊!,21 小時前,輸了最後坐那個心臟不好會出事啊,0.5
hnu_9uZP7JU,Lee Woei han,曾智希果然大廢咖，貓頭雞，貓頭鴨 。。。哇靠！腦袋果然是進水的,22 小時前,曾智希果然大廢咖 貓頭雞 貓頭鴨    哇靠 腦袋果然是進水的,0.0
hnu_9uZP7JU,Harrison Tsai,對啊，傻爆眼。應該是因為信太早死了...,1 天前 (已編輯),對啊 傻爆眼 應該是因為信太早死了,0.0
hnu_9uZP7JU,楊文鋒,糟糕～看了留言，姚元浩、曾智希不會都不來了吧！,19 小時前,糟糕 看了留言 姚元浩 曾智希不會都不來了吧,0.5
hnu_9uZP7JU,貴賓狗,風田這次表現的超好，有雪齒喔~加油，期待日後在玩很大的表現,1 天前,風田這次表現的超好 有雪齒喔 加油 期待日後在玩很大的表現,1.0
hnu_9uZP7JU,Chen Sharon,太討厭黃隊了太喜歡黑隊了風田明明一直答對是隊友太笨然後全部都怪風田姚來幾次又怎樣這次就是廢咖啊看了真的很難過,1 天前 (已編輯),太討厭黃隊了太喜歡黑隊了風田明明一直答對是隊友太笨然後全部都怪風田姚來幾次又怎樣這次就是廢咖啊看了真的很難過,0.0
hnu_9uZP7JU,失落天使,KID剩下一個月就退伍了,22 小時前,KID剩下一個月就退伍了,0.5
hnu_9uZP7JU,Kelvin Lee,風田很努力，過關和綜藝感也做到只是到了錯的隊伍而該隊隊長也沒有做好隊長的責任,14 小時前,風田很努力 過關和綜藝感也做到只是到了錯的隊伍而該隊隊長也沒有做好隊長的責任,0.5
hnu_9uZP7JU,林Tom,風天唱歌好好聽????，有種韻味??,1 天前,風天唱歌好好聽   有種韻味,1.0
hnu_9uZP7JU,T Uni,看到留言罵姚和曾我就放心了風田很好好嗎！！,1 天前,看到留言罵姚和曾我就放心了風田很好好嗎,0.0
hnu_9uZP7JU,林傑,我看一半也氣到想滑下來看留言，姚曾都超他媽垃圾的，在跩什麼跩,19 小時前,我看一半也氣到想滑下來看留言 姚曾都超他媽垃圾的 在跩什麼跩,0.0
hnu_9uZP7JU,柯基狗狗,風田阿公 被召喚了,1 天前,風田阿公 被召喚了,0.5
hnu_9uZP7JU,Hank Hou,看完了，曾跟姚更黑了..效果做一次就好，連續做，每次都怪風田，看了不是很舒服這兩個之後要發通告考慮一下吧..不然我可能看到來賓就直接不看了..觀感不佳,3 小時前,看完了 曾跟姚更黑了  效果做一次就好 連續做 每次都怪風田 看了不是很舒服這兩個之後要發通告考慮一下吧  不然我可能看到來賓就直接不看了  觀感不佳,0.0
hnu_9uZP7JU,潘朵拉,曾智希這個腦殘沒智商的臭三八 還貓頭鵝勒！真是臭嘴人。罵風田嗎？你也配。,19 小時前,曾智希這個腦殘沒智商的臭三八 還貓頭鵝勒 真是臭嘴人 罵風田嗎 你也配,0.0
hnu_9uZP7JU,Joanna chen,曾x希在飢餓遊戲已經夠38可以不要發她來玩很大嗎 而且她遊戲也都玩超爛一點好看價值都沒有 我只知道她很做作,15 小時前,曾x希在飢餓遊戲已經夠38可以不要發她來玩很大嗎 而且她遊戲也都玩超爛一點好看價值都沒有 我只知道她很做作,0.0
hnu_9uZP7JU,ad,覺得曾比姚煩++++姚就那一part找戰犯不太ok但大部分還是有扛責任 曾智希一路吵吵吵 嫌嫌嫌 做作做作煩不煩？！,6 小時前,覺得曾比姚煩    姚就那一part找戰犯不太ok但大部分還是有扛責任 曾智希一路吵吵吵 嫌嫌嫌 做作做作煩不煩,0.0
hnu_9uZP7JU,lilu lai,@路過的小雞O 任何事情本來就是安全第一，玩遊戲也是一樣,1 天前,路過的小雞O 任何事情本來就是安全第一 玩遊戲也是一樣,0.5
hnu_9uZP7JU,小光,姚 比較討厭八  曾還好,11 小時前,姚 比較討厭八  曾還好,0.0
hnu_9uZP7JU,金勾錐,這一集變的很討厭曾智希。沒用又在一直怪風田...,1 天前,這一集變的很討厭曾智希 沒用又在一直怪風田,0.0
hnu_9uZP7JU,張某某,風田認真又有效果，崩潰奔跑的豌豆太可愛了吧！,19 小時前 (已編輯),風田認真又有效果 崩潰奔跑的豌豆太可愛了吧,1.0
hnu_9uZP7JU,蔡婷婷,下半集一開始還感覺姚元浩有比上集好點結果到畫畫那關輸了又開始了到底誰是隊長，出一張嘴怪隊員最討厭的是曾智希只會一嘴嫌棄別人講話幹嘛都要話中有話的針對在畫畫那個很明顯是猜的人也問題很大黑隊就會去分析討論而黃隊就是一直互相嫌棄曾智希自己畫那麼爛還不是靠王宣猜出來還好意思說信常常脫節也太可愛上節目效果好好而且好不一樣更配合完整錄影不會只有出現幾個關卡而已很有責任感也都保有不是禮貌的態度看到黑隊這麼團結真的很溫馨欸這就是團隊??????輸了不會歸咎責任贏了不會爭搶功勞#風田說的沒錯安全第一你真的表現的很棒也很敬業#竹竹音樂大逃殺好ㄎㄧㄤ哈哈怎麼沒有看歌詞就答題然後就誤打誤撞淘汰了#急速列車是韓國最恐怖遊樂設施嗎我覺得首爾的木質雲霄飛車更恐怖看得都害怕,1 天前,下半集一開始還感覺姚元浩有比上集好點結果到畫畫那關輸了又開始了到底誰是隊長 出一張嘴怪隊員最討厭的是曾智希只會一嘴嫌棄別人講話幹嘛都要話中有話的針對在畫畫那個很明顯是猜的人也問題很大黑隊就會去分析討論而黃隊就是一直互相嫌棄曾智希自己畫那麼爛還不是靠王宣猜出來還好意思說信常常脫節也太可愛上節目效果好好而且好不一樣更配合完整錄影不會只有出現幾個關卡而已很有責任感也都保有不是禮貌的態度看到黑隊這麼團結真的很溫馨欸這就是團隊   輸了不會歸咎責任贏了不會爭搶功勞 風田說的沒錯安全第一你真的表現的很棒也很敬業 竹竹音樂大逃殺好   哈哈怎麼沒有看歌詞就答題然後就誤打誤撞淘汰了 急速列車是韓國最恐怖遊樂設施嗎我覺得首爾的木質雲霄飛車更恐怖看得都害怕,0.0
hnu_9uZP7JU,喔哦哦哦喔喔,信+蘿莉塔=身高差,1 天前,信 蘿莉塔 身高差,0.5
hnu_9uZP7JU,fainter0,憲哥跟蘿莉塔每次兩個的互動都很搞笑。有點打情罵俏的感覺，看得很開心。豐田一直被罵，滿可憐的。效果做得很好耶,1 天前,憲哥跟蘿莉塔每次兩個的互動都很搞笑 有點打情罵俏的感覺 看得很開心 豐田一直被罵 滿可憐的 效果做得很好耶,1.0
hnu_9uZP7JU,阿智,"1:00:00 我真的傻眼,貓頭還可以貓頭鴨  自己的問題再來怪別人畫爛  看到下面這邊在砲真得放心了",1 天前,1 00 00 我真的傻眼 貓頭還可以貓頭鴨  自己的問題再來怪別人畫爛  看到下面這邊在砲真得放心了,0.0
hnu_9uZP7JU,鄭宇辰,@路過的小雞O 風田沒必要道歉啊出於好意 攙扶對方 為什麼需要道歉只能說羅莉塔抓的時機很好姚還一直說風田濫好人一直怪罪隊友反觀 都拿手機給他查了自己還忘記隊友有怪罪他嗎？ 沒有管他跟戰力有沒有關聯品性很重要,1 天前,路過的小雞O 風田沒必要道歉啊出於好意 攙扶對方 為什麼需要道歉只能說羅莉塔抓的時機很好姚還一直說風田濫好人一直怪罪隊友反觀 都拿手機給他查了自己還忘記隊友有怪罪他嗎  沒有管他跟戰力有沒有關聯品性很重要,0.5
hnu_9uZP7JU,Charis Lee,被信哥圈粉了 嘿嘿,7 小時前,被信哥圈粉了 嘿嘿,1.0
hnu_9uZP7JU,不知彌,我最喜歡木頭人這關 這些人配這關最好笑信很適合熱狗堡???裝扮欸～豌豆最後崩潰跑走超好笑的 很可愛??信從一開始什麼都不懂到最後最在乎遊戲最認真 很有反轉與成長的戲劇效果  還想再看他來玩我倒是覺得黃隊氣氛蠻好的大家是喜歡風田才愛鬧他如果他不開心  話怎麼可能那麼多,18 小時前 (已編輯),我最喜歡木頭人這關 這些人配這關最好笑信很適合熱狗堡  裝扮欸 豌豆最後崩潰跑走超好笑的 很可愛 信從一開始什麼都不懂到最後最在乎遊戲最認真 很有反轉與成長的戲劇效果  還想再看他來玩我倒是覺得黃隊氣氛蠻好的大家是喜歡風田才愛鬧他如果他不開心  話怎麼可能那麼多,1.0
hnu_9uZP7JU,別人笑我太瘋癲我笑他人看不穿,?蘇 貓頭鵝你個頭 傻爆眼?????♀??????♀?,1 天前,?蘇 貓頭鵝你個頭 傻爆眼,0.0
hnu_9uZP7JU,胖胖崽,先不要罵了好嗎各位!!我只覺得風田唱歌好好聽,1 天前,先不要罵了好嗎各位  我只覺得風田唱歌好好聽,1.0
hnu_9uZP7JU,Chien Roger,其實一開始真的很難相信這麼酷的搖滾歌手信會願意參加這個節目，看了兩集真的很佩服信的態度，不論做什麼都要做到最好，而且還超乎想像的好，身為長年信的歌迷真的太佩服了，真不愧是最喜愛的搖滾歌手信，辛苦信了,23 小時前,其實一開始真的很難相信這麼酷的搖滾歌手信會願意參加這個節目 看了兩集真的很佩服信的態度 不論做什麼都要做到最好 而且還超乎想像的好 身為長年信的歌迷真的太佩服了 真不愧是最喜愛的搖滾歌手信 辛苦信了,1.0
hnu_9uZP7JU,曾詩婷,智希很不ok,6 小時前,智希很不ok,0.0
hnu_9uZP7JU,球球,姚元浩真的很煩餒，自以為是隊長，自己爛不怪自己還每一關都怪風田，有沒有搞錯啊，明明風田比你好太多了,23 小時前,姚元浩真的很煩餒 自以為是隊長 自己爛不怪自己還每一關都怪風田 有沒有搞錯啊 明明風田比你好太多了,0.0
hnu_9uZP7JU,閒閒莫要慌,又看到風田粉崩潰了??,21 小時前,又看到風田粉崩潰了,0.5
hnu_9uZP7JU,小何,"黃隊這種遊戲氣氛還能變成一個綜藝節目真是不簡單 ,  風田真衰阿...",17 小時前,黃隊這種遊戲氣氛還能變成一個綜藝節目真是不簡單    風田真衰阿,0.0
hnu_9uZP7JU,YUKI NG,風田明明就很棒了 是你們自己不會猜啊 憲哥不懂答案都猜得出來了 ??,43 分鐘前,風田明明就很棒了 是你們自己不會猜啊 憲哥不懂答案都猜得出來了,0.5
hnu_9uZP7JU,懶系仙女,曾智希沒腦猜不出來還罵別人畫的醜,1 天前,曾智希沒腦猜不出來還罵別人畫的醜,0.0
hnu_9uZP7JU,蔡嶽?,羅莉塔擺臉成這樣是怎樣......,15 小時前,羅莉塔擺臉成這樣是怎樣,0.0
hnu_9uZP7JU,林傑,我對姚完全轉黑了，以為自己是多厲害在跩什麼跩，曾就不想理了，看天才衝衝衝就很討厭他,19 小時前,我對姚完全轉黑了 以為自己是多厲害在跩什麼跩 曾就不想理了 看天才衝衝衝就很討厭他,0.0
hnu_9uZP7JU,李麥克,信 下次見,20 小時前,信 下次見,0.5
hnu_9uZP7JU,Candy,我看玩很大很少看到心裡不舒服，不論過程大家實力如何，但最終抽球就真的是靠運氣了。那曾智希為何就要怪風田?????真的是你的錯！再怎樣也不能都怪罪別人吧，沒功勞也有苦勞啊，他不也背著姚元浩跳健康步道板了，那該有多痛，都為了團隊爭取球了，還怪他？真是看不下去。,1 天前,我看玩很大很少看到心裡不舒服 不論過程大家實力如何 但最終抽球就真的是靠運氣了 那曾智希為何就要怪風田     真的是你的錯 再怎樣也不能都怪罪別人吧 沒功勞也有苦勞啊 他不也背著姚元浩跳健康步道板了 那該有多痛 都為了團隊爭取球了 還怪他 真是看不下去,0.0
hnu_9uZP7JU,呂呂意茹,真的看了替風田心疼,13 小時前,真的看了替風田心疼,0.5
hnu_9uZP7JU,黃翊瑄,哇...我真的是忍不住了...我完全不覺得視節目效果若真的是節目效果那也太超過了...看到風田連兩集都在被罵被推卸責任我真的看不下去!!!姚元浩跟曾智希你們倆個是有多厲害?!本來想說節目看看就算了但他們在賽後討論硬要去說這關敗在誰手上我不懂為什麼一個團隊要把責任推給一個人承擔?!大家都很努力都想幫團隊爭取分數 即使最後沒有得分那該反省的絕對不是隻有一個人啊!!! 幹嘛要一直針對風田!!!拜託下次要發姚元浩跟曾智希可以讓他們自己好好先反省再上節目大家上節目都很辛苦 所以希望大家都可以互相鼓勵不要去責備誰 好嗎~看看只要跟鬼哥的隊伍 都充滿正能量欸 看起來就超有愛的 纔像是一個團隊嘛~,1 天前,哇   我真的是忍不住了   我完全不覺得視節目效果若真的是節目效果那也太超過了   看到風田連兩集都在被罵被推卸責任我真的看不下去   姚元浩跟曾智希你們倆個是有多厲害  本來想說節目看看就算了但他們在賽後討論硬要去說這關敗在誰手上我不懂為什麼一個團隊要把責任推給一個人承擔  大家都很努力都想幫團隊爭取分數 即使最後沒有得分那該反省的絕對不是隻有一個人啊    幹嘛要一直針對風田   拜託下次要發姚元浩跟曾智希可以讓他們自己好好先反省再上節目大家上節目都很辛苦 所以希望大家都可以互相鼓勵不要去責備誰 好嗎 看看只要跟鬼哥的隊伍 都充滿正能量欸 看起來就超有愛的 纔像是一個團隊嘛,0.0
hnu_9uZP7JU,Chloe Joann,曾跟姚是在霸凌風田嗎整集下來什麼都針對風田阿我看完覺得最爛就你們兩個啊看了很不爽欸,22 小時前,曾跟姚是在霸凌風田嗎整集下來什麼都針對風田阿我看完覺得最爛就你們兩個啊看了很不爽欸,0.0
hnu_9uZP7JU,Kelly S,小鬼跟風田真的很man！！那個遊樂設施玩那麼多次 頭會痛死吧..我沒玩就開始痛了 (^_^)a風田真的超搞笑 會被笑死,22 小時前 (已編輯),小鬼跟風田真的很man  那個遊樂設施玩那麼多次 頭會痛死吧  我沒玩就開始痛了      a風田真的超搞笑 會被笑死,1.0
hnu_9uZP7JU,Kun-Bao Liu,信哥變成熱狗啊! 哈哈哈??,1 天前 (已編輯),信哥變成熱狗啊  哈哈哈,0.5
hnu_9uZP7JU,綜藝玩很大 Mr.Player,"玩很大幕後報你知，你沒看過的信在這裡https://youtu.be/iKmUYFD4_Qw",1 天前,玩很大幕後報你知 你沒看過的信在這裡 https   youtu be iKmUYFD4 Qw,0.5
hnu_9uZP7JU,Yi Ting,下次想看信跟A-Lin之間的對決！理想名單黃：信、吳怡霈、郭源元、坤達黑：A-Lin、詹子晴、黃鴻升、惟毅,17 小時前 (已編輯),下次想看信跟A Lin之間的對決 理想名單黃 信 吳怡霈 郭源元 坤達黑 A Lin 詹子晴 黃鴻升 惟毅,0.5
hnu_9uZP7JU,汪義芳,可以以後不要再發曾嗎真的很討厭ㄟ自己到底有多強一直怪風田自己也沒做到什麼一直怪態度也沒有很好姚就算了雖然他也不怎麼討喜可是曾真的很過分ㄟ每次輸了就一直怪風田真的很討厭ㄟ以後可以不要再發她嗎以後有她的集我都不會看有夠討厭的明明風田貢獻最多還要一直被酸真的很心疼風田,16 小時前,可以以後不要再發曾嗎真的很討厭 自己到底有多強一直怪風田自己也沒做到什麼一直怪態度也沒有很好姚就算了雖然他也不怎麼討喜可是曾真的很過分 每次輸了就一直怪風田真的很討厭 以後可以不要再發她嗎以後有她的集我都不會看有夠討厭的明明風田貢獻最多還要一直被酸真的很心疼風田,0.0
hnu_9uZP7JU,Lim U-Jein,原來高的人都這麼好笑的啊！一個鳳田就很好笑了，還來了一個歌神^信哥^笑死我了????????????,1 天前,原來高的人都這麼好笑的啊 一個鳳田就很好笑了 還來了一個歌神 信哥 笑死我了,1.0
hnu_9uZP7JU,cvsugar,暫停是不同隊互撕，他們兩人同時撕同隊不同人又同時答對所以不用暫停,22 小時前,暫停是不同隊互撕 他們兩人同時撕同隊不同人又同時答對所以不用暫停,0.5
hnu_9uZP7JU,雛亞凜礿,從以前就不怎麼喜歡姚，經過這次徹底不喜歡了??自己又做了多少傻眼，從上一集開始風田就貢獻超多的好嗎，還在那邊自以為效果還是自以為隊長了不起？一直攻擊風田是在??畫畫那關，居然還想責備風田????風田說出自己適合在家當觀眾，這句話真的很心疼欸傻眼，加油站明明畫的超好，明明就是其他人沒慧根猜不到????,1 天前,從以前就不怎麼喜歡姚 經過這次徹底不喜歡了 自己又做了多少傻眼 從上一集開始風田就貢獻超多的好嗎 還在那邊自以為效果還是自以為隊長了不起 一直攻擊風田是在 畫畫那關 居然還想責備風田   風田說出自己適合在家當觀眾 這句話真的很心疼欸傻眼 加油站明明畫的超好 明明就是其他人沒慧根猜不到,0.0
hnu_9uZP7JU,陳凱,貓頭鵝？貓頭鴨？不是很厲害？,16 小時前,貓頭鵝 貓頭鴨 不是很厲害,0.0
hpxfdAAD4g4,Jessica Hsu,The reason why Taiwanese should learn English! Defend ourselves!,2 小時前,The reason why Taiwanese should learn English  Defend ourselves,0.5
hpxfdAAD4g4,Brian,It's seems that WHO is part of China in my little opinion. Because the main leader always  take Chinese gov's side.  Always !!!  He even  disturbed the conference  many times during other's country who was speaking for Taiwan..... = =    WTFWanna punch him so much.,12 小時前 (已編輯),It s seems that WHO is part of China in my little opinion  Because the main leader always  take Chinese gov s side   Always      He even  disturbed the conference  many times during other s country who was speaking for Taiwan             WTFWanna punch him so much,0.0
hpxfdAAD4g4,nyuk mei yeow,其實馬英九進去，小英出來。 根據過往歷史，我們可以推斷出8年進去，8年出來，8年又進去，8年又出來。 中國不要妨礙臺灣進進出出，這個跟選票有很大的關係。 中國人不明白的。,14 小時前,其實馬英九進去 小英出來  根據過往歷史 我們可以推斷出8年進去 8年出來 8年又進去 8年又出來  中國不要妨礙臺灣進進出出 這個跟選票有很大的關係  中國人不明白的,0.5
